customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsMonthToMonth,ContractStability,IsElectronicCheck,PaymentStability,FinancialRiskScore,TenureRisk,IsNewCustomer,IsVeryNewCustomer,TenureSegment,LifecycleValue,RevenueAcceleration,HasTechSupport,HasOnlineSecurity,HasBackup,ProtectionScore,FullyProtected,NoProtection,ServiceVulnerability,ServiceCount,RevenuePerService,PriceDeviation,IsPriceSensitive,EstimatedMargin,CumulativeProfit,DigitalAdoption,IsStreamingUser,IsPureStreaming,ContractValueAlignment,RiskyNewCustomer,VulnerableHighValue,UnstableCustomer,EarlyServiceOverload,MonthlyCharges_ZScore,TotalCharges_ZScore,ChargesPercentile,TenurePercentile,ExpectedTotalCharges,ChargesConsistency,ChurnRiskScore,RiskCategory,DataSegment,SegmentName
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,1,0.0,0,0.67,0.4666,0.01831563888873418,0,0,Established,2174.3999999999996,-1.5244897959183632,0,1,0,2,0,0,0.5,4,9.059999999999999,-36.650000000000006,1,5.299999999999997,254.39999999999986,0.75,1,1,0,0,0,0,0,-0.6468276429835875,-0.060446050658735116,0.2931279284395854,0.677623171943774,2174.3999999999996,0.9864852440930405,0.29288890972218357,Low Risk,3,Basic Users
4612-SSVHJ,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,No,1,0.0,1,0.0,1.0,0.18887560283756183,0,0,Growing,1629.0,-1.8500000000000085,0,0,0,0,0,1,1.0,3,20.3625,6.875000000000014,0,46.45,929.0,0.25,1,0,0,0,0,1,0,0.5546515881365197,-0.2694425623926392,0.6502200766718728,0.4036632116995598,1629.0,0.9738650306748466,0.7722189007093904,Critical Risk,4,Growth Potentials
5168-MQQCA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,No,0,0.5,0,0.67,0.039599999999999996,0.0024787521766663585,0,0,Loyal,7812.0,1.1410958904109663,1,0,1,3,0,0,0.25,7,13.5625,4.400000000000006,0,53.5,3852.0,0.75,1,0,0,0,0,0,0,1.4536837652263923,2.5260954849276547,0.9572625301718017,0.9743717165980406,7812.0,0.975451171125048,0.08947968804416659,Low Risk,5,Flight Risks
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,1,0.0,1,0.0,1.0,0.513417119032592,1,0,First Year,668.4,-7.988888888888894,0,0,1,1,0,0,0.75,4,16.71,1.5999999999999943,0,43.55,348.4,0.5,1,0,0,1,0,1,0,0.6244470621434968,-0.7071918044918207,0.6630697146102513,0.237682805622604,668.4,0.9825963549447266,0.7783542797581481,Critical Risk,4,Growth Potentials
7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,No,0,1.0,0,1.0,0.0,0.0024787521766663585,0,0,Loyal,6084.0,-0.5157534246575324,0,0,0,0,0,1,1.0,3,21.125,9.925000000000011,0,49.5,3564.0,0.5,1,0,1,0,0,0,0,0.6560212051466532,1.6992259947459576,0.6776941644185717,0.9743717165980406,6084.0,0.9923007395234181,0.2506196880441666,Low Risk,2,Premium Loyalists
9094-AZPHK,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,No,1,0.0,1,0.0,1.0,0.2865047968601901,0,0,Growing,1502.25,-11.712500000000006,0,0,1,1,0,0,0.75,5,16.691666666666666,9.600000000000009,0,55.150000000000006,827.2500000000001,0.5,1,0,0,0,0,1,0,1.1761636661986499,-0.3827262652040455,0.8742723271333238,0.34374556297032516,1502.25,0.9419590886412772,0.7216261992150476,Critical Risk,4,Growth Potentials
3649-JPUGY,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,No,0,1.0,0,0.67,0.039599999999999996,0.0024787521766663585,0,0,Loyal,6379.2,-3.6417808219178056,1,0,1,3,0,0,0.25,7,11.075,-15.5,1,33.599999999999994,2419.2,0.75,1,0,1,0,0,0,0,0.7922885591602751,1.7306152046831786,0.7271759193525487,0.9743717165980406,6379.2,0.9722187392244758,0.08947968804416659,Low Risk,5,Flight Risks
4472-LVYGI,Female,0,Yes,Yes,0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55,1397.475,No,0,1.0,0,0.67,0.039599999999999996,1.0,1,1,,0.0,1344.925,1,1,0,3,0,0,0.25,5,8.758333333333333,-38.0,1,7.549999999999997,0.0,0.75,1,1,0,0,0,0,0,-0.40586707795949967,-0.3904631977518628,0.3492829760045435,0.0008519096975720574,0.0,-1396.475,0.33886,Moderate Risk,5,Flight Risks
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,0.0,1,0.0,1.0,0.9200444146293233,1,1,Onboarding,74.35,-37.175,0,0,0,0,0,1,1.0,2,24.78333333333333,5.049999999999997,0,44.349999999999994,44.349999999999994,0.25,0,0,0,1,0,1,0,0.31867641411292996,-0.9745960866152379,0.5394008235127077,0.04515121397131904,74.35,1.0,0.9550111036573307,Critical Risk,4,Growth Potentials
3552-CTCYF,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,No,0,1.0,0,0.67,0.039599999999999996,0.005247518399181385,0,0,Loyal,6602.4,-1.7179687499999972,0,0,1,2,0,0,0.5,6,14.971428571428572,6.049999999999997,0,54.8,3452.3999999999996,0.75,1,0,1,0,0,0,0,1.330710787214099,1.9051321482581942,0.9231151497941218,0.8261394292205027,6602.4,0.9992200987370143,0.14017187959979535,Low Risk,5,Flight Risks
6778-YSNIH,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,No,1,0.0,1,0.0,1.0,0.8464817248906141,1,1,Onboarding,118.0,-20.949999999999996,0,0,1,1,0,0,0.75,4,11.8,-22.950000000000003,1,19.0,38.0,0.5,1,0,0,1,0,1,0,-0.19149526493806968,-0.9570251927263291,0.40132046003123667,0.10556581002413744,118.0,0.9676470588235294,0.8616204312226535,Critical Risk,4,Growth Potentials
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,0.0,1,0.0,1.0,0.8464817248906141,1,1,Onboarding,148.8,-27.933333333333337,0,1,0,1,0,0,0.75,3,18.6,-0.17499999999998295,0,39.400000000000006,78.80000000000001,0.5,0,0,0,1,0,1,0,0.32033821111309646,-0.945877829141029,0.5413176203322447,0.10556581002413744,148.8,0.9372496662216288,0.8616204312226535,Critical Risk,4,Growth Potentials
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,No,0,0.5,0,0.67,0.039599999999999996,0.006199210502576996,0,0,Loyal,3907.0499999999997,-1.1048387096774164,0,0,1,1,0,0,0.75,4,12.809999999999999,-17.900000000000006,1,24.049999999999997,1467.0499999999997,0.5,1,0,0,0,0,0,0,-0.023653767921291324,0.7154987508273437,0.435822802782905,0.8056935964787733,3907.0499999999997,0.9988613247015775,0.2154098026256443,Low Risk,3,Basic Users
6579-JPICP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No,1,0.0,0,0.33,0.5074,0.9200444146293233,1,1,Onboarding,20.4,-10.2,0,0,0,0,0,1,0.0,1,10.2,0.1999999999999993,0,-4.600000000000001,-4.600000000000001,0.0,0,0,1,1,0,0,0,-1.4744025490663168,-0.9984139189093741,0.13481470964077807,0.04515121397131904,20.4,1.0,0.5076011036573308,High Risk,1,Value Seekers
8205-OTCHB,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,0,0.5,0,0.67,0.039599999999999996,0.1598797460796939,0,0,Growing,962.5,-4.463043478260872,0,0,1,2,0,0,0.5,4,8.75,-38.2,1,3.75,82.5,0.75,1,1,0,0,0,0,0,-0.6983433499887373,-0.6084990072841439,0.27083629135311654,0.4240380519664915,962.5,0.9388687078360145,0.1788299365199235,Low Risk,3,Basic Users
4134-BSXLX,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.9,1785.65,No,1,0.0,0,0.33,0.5074,0.09697196786440505,0,0,Established,1705.2,0.6741379310344868,1,1,1,3,0,0,0.25,5,10.15,-29.65,1,15.899999999999999,445.19999999999993,0.5,0,0,0,0,0,0,0,-0.12834697893175703,-0.21909179736675877,0.4219792701973591,0.4925457901462445,1705.2,0.9528484351189779,0.30183299196610125,Moderate Risk,0,Digital Natives
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1397.65,No,0,1.0,0,0.67,0.039599999999999996,0.0029282996948181888,0,0,Loyal,1386.0,-0.11478873239436638,0,0,0,0,0,1,0.0,1,9.9,-0.3999999999999986,0,-5.199999999999999,-363.99999999999994,0.25,0,0,0,0,0,0,0,-1.4943441130683104,-0.390385938796321,0.06552605423825074,0.9160868947891524,1386.0,0.9916005767844267,0.08959207492370455,Low Risk,2,Premium Loyalists
6235-VDHOM,Female,1,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,0.0,1,0.0,1.0,0.6592406302004438,1,0,First Year,142.25,-6.608333333333331,0,0,1,1,0,0,0.75,2,9.483333333333333,-40.849999999999994,1,-1.5500000000000007,-7.7500000000000036,0.25,0,0,1,1,0,1,0,-1.2068532320395708,-0.9495641850197322,0.22816981399971603,0.18529035922192247,142.25,0.9218150087260035,0.839810157550111,Critical Risk,1,Value Seekers
7783-YKGDV,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,0.0,0,0.67,0.4666,0.36787944117144233,1,0,First Year,1196.4,-4.434615384615384,0,1,1,3,0,0,0.25,6,14.242857142857144,0.9500000000000028,0,49.7,596.4000000000001,1.0,1,0,0,1,0,0,0,1.1612074931971548,-0.46066951435195586,0.8669601022291638,0.30214397273888965,1196.4,0.9648822448638718,0.3052798602928605,Moderate Risk,3,Basic Users
4374-YMUSQ,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),116.25,3899.05,No,0,0.5,0,1.0,0.0,0.05881647164242988,0,0,Established,3952.5,-4.848571428571418,1,1,1,4,1,0,0.0,8,12.916666666666666,6.349999999999994,0,56.25,1912.5,0.75,1,0,0,0,0,0,0,1.7112623002521414,0.7139314977292126,0.9964503762601165,0.5497657248331677,3952.5,0.986480333881371,0.039704117910607475,Low Risk,5,Flight Risks
4513-CXYIX,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676.0,No,0,1.0,0,1.0,0.0,0.0026941657785782246,0,0,Loyal,5729.7,-1.8666666666666742,0,1,0,1,0,0,0.75,3,20.175,6.125000000000014,0,45.7,3244.7000000000003,0.75,0,0,1,0,0,0,0,0.5297246331340278,1.4984189322994719,0.638293340905864,0.9366037200056794,5729.7,0.9906294169996684,0.17567354144464456,Low Risk,5,Flight Risks
3957-HHLMR,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,No,0,0.5,0,0.67,0.039599999999999996,0.0029282996948181888,0,0,Loyal,4564.0,-1.2119718309859238,0,1,0,1,0,0,0.75,4,13.040000000000001,-16.75,1,25.200000000000003,1764.0000000000002,0.5,1,0,0,0,0,0,0,0.014567563082529699,0.9982886020972047,0.4477495385489138,0.9160868947891524,4564.0,0.995432639649507,0.21459207492370458,Low Risk,3,Basic Users
7803-XOCCZ,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,No,1,0.0,0,0.67,0.4666,0.013123728736940968,0,0,Loyal,4370.599999999999,-2.412264150943386,1,1,0,3,0,0,0.25,5,14.008333333333333,-6.5,0,39.05,2030.6,0.75,0,0,0,0,0,0,0,0.641065032145158,0.9027744590603859,0.6681811727956837,0.7165270481328979,4370.599999999999,0.9899807850672524,0.24159093218423525,Low Risk,3,Basic Users
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,No,0,1.0,0,1.0,0.0,0.003182780796509667,0,0,Loyal,5482.05,-0.8421428571428606,1,1,1,4,1,0,0.0,7,9.93125,-24.64999999999999,1,24.450000000000003,1687.0500000000002,1.0,1,0,1,0,0,0,0,0.4881797081298748,1.4218442703640144,0.6081925315916513,0.9008945051824506,5482.05,0.9962612049862759,0.0007956951991274167,Low Risk,5,Flight Risks
5609-CEBID,Female,1,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1,0.0,1,0.0,1.0,0.18887560283756183,0,0,Growing,1882.0,-9.223809523809507,0,0,1,2,0,0,0.5,5,15.683333333333332,3.549999999999997,0,49.099999999999994,981.9999999999999,0.5,1,0,0,0,0,1,0,0.9750862291785486,-0.22052660654110434,0.7967485446542667,0.4036632116995598,1882.0,0.9471056824216676,0.6472189007093905,High Risk,0,Digital Natives
8981-FJGLA,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.0,851.8,No,1,0.0,0,0.33,0.5074,0.39984965434484737,1,0,First Year,858.0,-7.016666666666666,0,0,0,1,0,0,0.75,3,19.5,3.4250000000000114,0,43.0,473.0,0.25,0,0,0,1,0,0,0,0.43998759512505714,-0.6313676581244823,0.5874627289507313,0.28680959818259266,858.0,0.9927823050058207,0.5025524135862118,High Risk,4,Growth Potentials
7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,0.0,1,0.0,1.0,0.8464817248906141,1,1,Onboarding,188.4,-38.36666666666667,1,0,0,1,0,0,0.75,5,15.700000000000001,3.6500000000000057,0,49.2,98.4,0.25,1,0,0,1,0,1,0,0.9784098231788811,-0.9334722482797644,0.7985233565242085,0.10556581002413744,188.4,0.8896515311510031,0.8866204312226534,Critical Risk,4,Growth Potentials
4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,0.0,1,0.0,1.0,0.6065306597126334,1,0,First Year,483.0,-8.664285714285711,1,0,0,1,0,0,0.75,3,20.125,5.925000000000011,0,45.5,273.0,0.25,0,0,0,1,0,1,0,0.5230774451333633,-0.7854220154746002,0.6328269203464433,0.20254153059775665,483.0,0.958987603305785,0.8266326649281585,Critical Risk,4,Growth Potentials
1135-LMECX,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,19.85,No,1,0.0,0,0.33,0.5074,0.9200444146293233,1,1,Onboarding,19.85,-9.925,0,0,0,0,0,1,0.0,1,9.925,-0.34999999999999787,0,-5.149999999999999,-5.149999999999999,0.0,0,0,1,1,0,0,0,-1.4926823160681442,-0.9986567327696481,0.07141842964645748,0.04515121397131904,19.85,1.0,0.5076011036573308,High Risk,1,Value Seekers
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,No,0,0.5,0,1.0,0.0,0.18887560283756183,0,0,Growing,1886.0,-7.714285714285708,1,1,0,3,0,0,0.25,6,13.471428571428572,-4.450000000000003,0,44.3,886.0,0.5,1,0,0,0,0,0,0,0.9817334171792131,-0.20467748366141036,0.8007241232429363,0.4036632116995598,1886.0,0.9641229464758876,0.14721890070939048,Low Risk,3,Basic Users
8535-SFUTN,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,No,1,0.0,1,0.0,1.0,0.006199210502576996,0,0,Loyal,6493.45,-4.834677419354847,0,1,0,2,0,0,0.5,6,15.207142857142857,7.700000000000003,0,56.45,3443.4500000000003,0.5,1,0,0,0,0,1,0,1.3855500882195813,1.7739685157357121,0.9448388470822093,0.8056935964787733,6493.45,0.9702361246910823,0.6015498026256443,High Risk,0,Digital Natives
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,0.0,1,0.0,1.0,0.6592406302004438,1,0,First Year,371.75,-18.54999999999999,0,0,0,0,0,1,1.0,2,24.78333333333333,5.049999999999997,0,44.349999999999994,221.74999999999997,0.25,0,0,0,1,0,1,0,0.31867641411292996,-0.8596126867819145,0.5394008235127077,0.18529035922192247,371.75,0.9008718980549967,0.8898101575501108,Critical Risk,4,Growth Potentials
8677-HDZEE,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95,No,1,0.0,0,0.67,0.4666,0.009403562551495206,0,0,Loyal,5905.2,-1.6438596491228168,1,0,1,2,0,0,0.5,6,15.064285714285715,6.700000000000003,0,55.45,3105.2000000000003,0.75,1,0,0,0,0,0,0,1.3523141482162588,1.6047934770867218,0.9333380661649865,0.7565668039187846,5905.2,0.9980105651688057,0.2906608906378738,Low Risk,3,Basic Users
2475-MROZF,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.0,2852.4,No,1,0.0,0,1.0,0.427,0.0820849986238988,0,0,Established,2850.0,-2.987096774193546,1,1,1,4,1,0,0.0,6,13.571428571428571,-3.75,0,45.0,1350.0,1.0,0,0,0,0,0,0,0,1.0049985751815391,0.2518567216280493,0.8152775805764589,0.5119267357660088,2850.0,0.9991581901087337,0.1699712496559747,Low Risk,5,Flight Risks
9412-GHEEC,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,1,0.0,0,0.67,0.4666,0.035673993347252395,0,0,Established,4192.0,-4.0207317073170685,1,0,0,2,0,0,0.5,6,14.971428571428572,6.049999999999997,0,54.8,2192.0,0.25,1,0,0,0,0,0,0,1.330710787214099,0.816752130561545,0.9231151497941218,0.6040749680533863,4192.0,0.9856785118053899,0.3472284983368131,Moderate Risk,0,Digital Natives
3482-ABPKK,Female,0,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.3,1546.3,No,0,0.5,0,0.33,0.08039999999999999,0.09697196786440505,0,0,Established,1520.3999999999999,-0.9793103448275815,1,1,0,2,0,0,0.5,4,10.86,-27.650000000000006,1,14.299999999999997,400.3999999999999,0.25,0,0,0,0,0,0,0,-0.3477041829536853,-0.32475997456048494,0.36064177197217095,0.4925457901462445,1520.3999999999999,0.9829762061259366,0.2273829919661013,Low Risk,0,Digital Natives
6705-LXORM,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,No,1,0.0,1,0.0,1.0,0.6592406302004438,1,0,First Year,350.25,-19.61666666666666,0,0,0,0,0,1,1.0,2,23.349999999999998,0.75,0,40.05,200.25,0.0,0,0,0,1,0,1,0,0.17576187209864347,-0.8738283346015844,0.49190685787306543,0.18529035922192247,350.25,0.8643416370106762,0.9148101575501109,Critical Risk,4,Growth Potentials
0257-ZESQC,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,0.0,0,0.67,0.4666,0.10539922456186433,0,0,Established,2030.4,-6.294642857142861,0,1,0,1,0,0,0.75,3,18.8,0.6250000000000142,0,40.2,1085.4,0.75,0,0,0,0,0,0,0,0.3469269631157543,-0.15565115787338749,0.5608405509016045,0.48338776089734486,2030.4,0.9502559810967804,0.3646598061404661,Moderate Risk,3,Basic Users
7531-GQHME,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,265.45,No,1,0.0,0,1.0,0.427,0.36787944117144233,1,0,First Year,240.60000000000002,0.3692307692307679,0,0,0,0,0,1,0.0,1,10.025,-0.14999999999999858,0,-4.949999999999999,-59.39999999999999,0.25,0,0,1,1,0,0,0,-1.4860351280674797,-0.890229307163719,0.09754366037200057,0.30214397273888965,240.60000000000002,0.8971440397350995,0.3164198602928606,Moderate Risk,1,Value Seekers
5174-ITUMV,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,6989.45,No,0,0.5,1,0.0,0.573,0.0037600112358255108,0,0,Loyal,7061.8,-2.613970588235304,0,0,1,2,0,0,0.5,6,15.057142857142859,6.650000000000006,0,55.400000000000006,3711.8,0.5,1,0,0,0,0,0,0,1.3506523512160928,2.0782805046207566,0.9327701263666052,0.8729944625869658,7061.8,0.989756187347794,0.3514900028089563,Moderate Risk,0,Digital Natives
4109-CYRBD,Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.6,1442.0,No,1,0.0,1,0.0,1.0,0.08921851740926011,0,0,Established,1496.4,-3.5333333333333314,0,0,0,0,0,1,1.0,2,17.2,-17.699999999999996,1,21.6,626.4000000000001,0.25,0,0,0,0,0,1,0,-0.43744122096265586,-0.3708063120633286,0.34743717165980403,0.5017038193951441,1496.4,0.9636703619607319,0.747304629352315,Critical Risk,4,Growth Potentials
0913-XWSCN,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,No,1,0.0,0,0.67,0.4666,0.010220770217146324,0,0,Loyal,4702.5,-1.3321428571428697,0,0,0,0,0,1,1.0,3,21.375,10.925000000000011,0,50.5,2777.5,0.25,1,0,0,0,0,0,0,0.6892571451499756,1.0734505288456144,0.7001277864546358,0.7463438875479199,4702.5,0.9976825768045073,0.4408651925542866,Moderate Risk,3,Basic Users
6825-UYPFK,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,0.0,0,0.67,0.4666,0.1470964673929768,0,0,Growing,1738.8,-2.325000000000003,0,0,0,0,0,1,1.0,2,25.2,6.299999999999997,0,45.599999999999994,1048.8,0.25,0,0,0,0,0,0,0,0.36022133911708304,-0.23103382449477344,0.5704955274740877,0.43646173505608404,1738.8,0.9886193815381078,0.4750841168482442,Moderate Risk,4,Growth Potentials
8397-MVTAZ,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,1,0.0,1,0.0,1.0,0.05881647164242988,0,0,Established,3401.7,-0.6214285714285666,0,0,0,1,0,0,0.75,5,16.675,9.5,0,55.05,1871.6999999999998,0.25,1,0,0,0,0,1,0,1.1728400721983174,0.5289294101878257,0.8727104926877751,0.5497657248331677,3401.7,0.9769888617862286,0.6897041179106075,High Risk,4,Growth Potentials
0750-EBAIU,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,91.25,4738.3,No,0,0.5,1,0.0,0.573,0.013123728736940968,0,0,Loyal,4745.0,-1.848113207547172,0,1,0,2,0,0,0.5,5,15.208333333333334,0.7000000000000028,0,46.25,2405.0,0.25,1,0,0,0,0,0,0,0.8803638001690798,1.0844433745198314,0.7745988925173931,0.7165270481328979,4745.0,0.9985882848714708,0.37883093218423525,Moderate Risk,0,Digital Natives
8606-CIQUL,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,No,0,1.0,0,1.0,0.0,0.0024787521766663585,0,0,Loyal,8334.0,-0.6931506849315099,1,1,1,4,1,0,0.0,8,12.86111111111111,5.849999999999994,0,55.75,4014.0,1.0,1,0,1,0,0,0,0,1.6946443302504801,2.700634502489968,0.9942496095413886,0.9743717165980406,8334.0,0.9921835632873426,0.0006196880441665896,Low Risk,5,Flight Risks
3571-DPYUH,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.7,5430.35,No,0,0.5,0,1.0,0.0,0.00795994384870645,0,0,Loyal,5492.6,-2.660169491525423,1,0,1,2,0,0,0.5,5,15.783333333333333,4.150000000000006,0,49.7,2882.6000000000004,0.75,1,0,0,0,0,0,0,0.9950277931805424,1.3899694327062453,0.8091012352690615,0.7762317194377396,5492.6,0.988668632590651,0.12698998596217662,Low Risk,5,Flight Risks
7601-GNDYK,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,686.95,No,0,1.0,0,0.33,0.08039999999999999,0.05411376622282161,0,0,Established,686.0,-0.5180555555555557,0,0,0,0,0,1,0.0,1,9.8,-0.5999999999999979,0,-5.399999999999999,-188.99999999999994,0.0,0,0,0,0,0,0,0,-1.5009913010689746,-0.7041455942447487,0.04245349992900752,0.5606275734772114,686.0,0.9986171761280931,0.1416684415557054,Low Risk,2,Premium Loyalists
0356-OBMAC,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,No,0,1.0,0,0.67,0.039599999999999996,0.009403562551495206,0,0,Loyal,5594.400000000001,0.21052631578946546,1,0,1,3,0,0,0.25,6,14.271428571428572,1.1500000000000057,0,49.900000000000006,2794.4000000000005,0.75,1,0,1,0,0,0,0,1.1678546811978192,1.5117957686018322,0.8700127786454636,0.7565668039187846,5594.400000000001,0.9800014297458628,0.0912108906378738,Low Risk,5,Flight Risks
